loan_id,boarding_date,charge_off_date,net_call_off,original_amount_financed
1649,3/13/2020,,,120124.00
1650,3/13/2020,,,142222.00
1651,3/13/2020,,,33997.00
1652,3/13/2020,,,95966.00
1653,3/17/2020,,,26106.00
1654,3/17/2020,,,17326.00
1655,3/17/2020,,,148041.00
1656,3/17/2020,,,67643.00
1657,3/17/2020,,,47701.00
1658,3/17/2020,,,88825.00
1659,3/17/2020,,,120384.00
1660,3/17/2020,,,15202.00
1661,3/17/2020,,,68630.00
1662,3/17/2020,,,102673.00
1663,3/17/2020,,,20341.00
1664,3/18/2020,,,134858.00
1665,3/18/2020,,,140176.00
1666,3/18/2020,,,128531.00
1667,3/18/2020,,,139820.00
1668,3/18/2020,,,24773.00
1669,3/18/2020,,,58114.00
1670,3/19/2020,3/29/2024,94018.00,143624.00
1671,3/19/2020,,,19405.00
1672,3/19/2020,,,34404.00
1673,3/19/2020,,,8727.00
1674,3/19/2020,,,26541.00
1675,3/20/2020,6/11/2023,48413.00,64841.00
1676,3/20/2020,,,76841.00
1677,3/20/2020,,,124110.00
1678,3/24/2020,8/5/2021,23908.00,143209.00
1679,3/24/2020,,,85605.00
1680,3/24/2020,,,118258.00
1681,3/24/2020,,,61542.00
1682,3/24/2020,,,3641.00
1683,3/24/2020,,,6254.00
1684,3/24/2020,,,83225.00
1685,3/24/2020,,,71620.00
1686,3/24/2020,,,139280.00
1687,3/24/2020,,,113363.00
1688,3/24/2020,,,59769.00
1689,3/24/2020,,,121518.00
1690,3/24/2020,,,135504.00
1691,3/24/2020,,,5727.00
1692,3/25/2020,,,149742.00
1693,3/25/2020,,,20691.00
1694,3/26/2020,,,50585.00
1695,3/26/2020,,,56302.00
1696,3/26/2020,,,15637.00
1697,3/27/2020,,,37324.00
1698,3/27/2020,,,57044.00
1699,3/31/2020,,,13621.00
1700,3/31/2020,,,103353.00
1701,3/31/2020,,,47733.00
1702,3/31/2020,,,77354.00
1703,3/31/2020,,,89966.00
1704,4/1/2020,,,47261.00
1705,4/1/2020,,,105295.00
1706,4/1/2020,,,95760.00
1707,4/2/2020,,,25321.00
1708,4/2/2020,,,71790.00
1709,4/3/2020,,,84627.00
1710,4/3/2020,,,69898.00
1711,4/3/2020,,,30430.00
1712,4/3/2020,,,51323.00
1713,4/7/2020,,,76178.00
1714,4/7/2020,,,46146.00
1715,4/7/2020,,,90158.00
1716,4/8/2020,,,6525.00
1717,4/8/2020,,,91035.00
1718,4/9/2020,,,88285.00
1719,4/9/2020,,,59825.00
1720,4/13/2020,,,79765.00
1721,4/13/2020,,,108025.00
1722,4/13/2020,,,10418.00
1723,4/13/2020,,,48584.00
1724,4/15/2020,,,87890.00
1725,4/15/2020,,,56998.00
1726,4/15/2020,,,146124.00
1727,4/16/2020,,,134511.00
1728,4/16/2020,,,80873.00
1729,4/16/2020,,,84320.00
1730,4/16/2020,,,131047.00
1731,4/16/2020,,,55392.00
1732,4/20/2020,,,6010.00
1733,4/20/2020,,,96135.00
1734,4/20/2020,,,15613.00
1735,4/20/2020,,,56049.00
1736,4/20/2020,,,34206.00
1737,4/20/2020,,,43966.00
1738,4/20/2020,,,124162.00
1739,4/20/2020,,,73133.00
1740,4/20/2020,,,74152.00
1741,4/20/2020,,,79977.00
1742,4/20/2020,,,92033.00
1743,4/23/2020,,,12945.00
1744,4/23/2020,,,20121.00
1745,4/23/2020,,,144371.00
1746,4/23/2020,,,46310.00
1747,4/23/2020,,,74199.00
1748,4/23/2020,,,23747.00
1749,4/23/2020,,,30677.00
1750,4/27/2020,,,46283.00
1751,4/27/2020,,,37234.00
1752,4/27/2020,,,64488.00
1753,4/27/2020,,,75822.00
1754,4/27/2020,,,127134.00
1755,4/27/2020,,,84706.00
1756,4/27/2020,,,7632.00
1757,4/27/2020,,,13115.00
1758,4/27/2020,,,105108.00
1759,4/27/2020,,,25531.00
1760,4/27/2020,,,48394.00
1761,4/27/2020,,,97880.00
1762,4/27/2020,,,78024.00
1763,4/27/2020,,,51501.00
1764,4/27/2020,,,22528.00
1765,4/29/2020,5/17/2021,8046.00,93594.00
1766,4/29/2020,,,109722.00
1767,4/29/2020,,,101091.00
1768,4/29/2020,,,83979.00
1769,4/29/2020,,,11590.00
1770,4/29/2020,,,36744.00
1771,5/4/2020,,,13065.00
1772,5/4/2020,,,59792.00
1773,5/4/2020,,,125419.00
1774,5/4/2020,,,50934.00
1775,5/4/2020,,,138387.00
1776,5/4/2020,,,134847.00
1777,5/4/2020,,,59061.00
1778,5/6/2020,,,40836.00
1779,5/6/2020,,,127581.00
1780,5/6/2020,,,121219.00
1781,5/6/2020,,,57082.00
1782,5/6/2020,,,97893.00
1783,5/6/2020,,,52995.00
1784,5/6/2020,,,87331.00
1785,5/6/2020,,,103175.00
1786,5/6/2020,,,107669.00
1787,5/6/2020,,,119742.00
1788,5/6/2020,,,60207.00
1789,5/8/2020,,,142128.00
1790,5/8/2020,,,88743.00
1791,5/8/2020,,,28801.00
1792,5/8/2020,,,49677.00
1793,5/8/2020,,,148016.00
1794,5/8/2020,,,61421.00
1795,5/8/2020,,,42785.00
1796,5/8/2020,,,20385.00
1797,5/8/2020,,,93973.00
1798,5/8/2020,,,82548.00
1799,5/8/2020,,,144674.00
1800,5/8/2020,,,142579.00
1801,5/8/2020,,,6433.00
1802,5/11/2020,,,48138.00
1803,5/11/2020,,,118116.00
1804,5/11/2020,,,137819.00
1805,5/12/2020,,,51418.00
1806,5/14/2020,,,58198.00
1807,5/14/2020,,,149900.00
1808,5/14/2020,,,146397.00
1809,5/15/2020,,,134912.00
1810,5/15/2020,,,41993.00
1811,5/15/2020,,,61069.00
1812,5/15/2020,,,20032.00
1813,5/15/2020,,,127161.00
1814,5/15/2020,,,98959.00
1815,5/15/2020,,,112920.00
1816,5/15/2020,,,127586.00
1817,5/15/2020,,,9438.00
1818,5/18/2020,,,50359.00
1819,5/19/2020,,,74785.00
1820,5/19/2020,,,39896.00
1821,5/19/2020,,,21207.00
1822,5/19/2020,,,122185.00
1823,5/19/2020,,,15508.00
1824,5/20/2020,,,93751.00
1825,5/20/2020,,,132748.00
1826,5/20/2020,,,140620.00
1827,5/22/2020,,,137009.00
1828,5/22/2020,,,101558.00
1829,5/22/2020,,,21060.00
1830,5/22/2020,,,10049.00
1831,5/27/2020,,,25811.00
1832,5/27/2020,,,43860.00
1833,5/27/2020,,,28572.00
1834,5/27/2020,,,109460.00
1835,5/28/2020,,,63003.00
1836,5/28/2020,,,62279.00
1837,5/28/2020,,,66288.00
1838,5/28/2020,,,43919.00
1839,5/28/2020,,,73911.00
1840,5/28/2020,,,149322.00
1841,5/28/2020,,,146769.00
1842,5/29/2020,,,42354.00
1843,5/29/2020,,,131444.00
1844,5/29/2020,,,146164.00
1845,5/29/2020,,,104994.00
1846,5/29/2020,,,59954.00
1847,5/29/2020,,,103040.00
1848,5/29/2020,,,17593.00
1849,5/29/2020,,,46937.00
1850,5/29/2020,,,137262.00
1851,5/29/2020,,,98823.00
1852,6/1/2020,,,144037.00
1853,6/1/2020,,,30752.00
1854,6/1/2020,,,49548.00
1855,6/1/2020,,,65352.00
1856,6/1/2020,,,3501.00
1857,6/1/2020,,,135189.00
1858,6/2/2020,,,56961.00
1859,6/2/2020,,,132535.00
1860,6/2/2020,,,108800.00
1861,6/2/2020,,,82878.00
1862,6/2/2020,,,98710.00
1863,6/2/2020,,,46381.00
1864,6/2/2020,,,142431.00
1865,6/2/2020,,,47115.00
1866,6/2/2020,,,100469.00
1867,6/4/2020,10/19/2020,20230.00,27712.00
1868,6/4/2020,,,78949.00
1869,6/4/2020,,,47470.00
1870,6/4/2020,,,84283.00
1871,6/4/2020,,,35334.00
1872,6/4/2020,,,94295.00
1873,6/4/2020,,,61727.00
1874,6/4/2020,,,134542.00
1875,6/4/2020,,,76006.00
1876,6/4/2020,,,86684.00
1877,6/4/2020,,,114748.00
1878,6/4/2020,,,99468.00
1879,6/4/2020,,,134306.00
1880,6/4/2020,,,40705.00
1881,6/5/2020,,,101261.00
1882,6/5/2020,,,27858.00
1883,6/5/2020,,,62380.00
1884,6/8/2020,6/22/2023,69991.00,146103.00
1885,6/8/2020,,,71051.00
1886,6/8/2020,,,45164.00
1887,6/8/2020,,,26385.00
1888,6/8/2020,,,70552.00
1889,6/8/2020,,,114258.00
1890,6/8/2020,,,141284.00
1891,6/8/2020,,,36921.00
1892,6/8/2020,,,40918.00
1893,6/9/2020,,,38704.00
1894,6/9/2020,,,27718.00
1895,6/9/2020,,,134152.00
1896,6/10/2020,,,31270.00
1897,6/10/2020,,,114349.00
1898,6/10/2020,,,126206.00
1899,6/10/2020,,,122409.00
1900,6/10/2020,,,16001.00
1901,6/10/2020,,,117864.00
1902,6/10/2020,,,112299.00
1903,6/10/2020,,,71282.00
1904,6/11/2020,,,16089.00
1905,6/11/2020,,,85730.00
1906,6/11/2020,,,102054.00
1907,6/11/2020,,,58546.00
1908,6/11/2020,,,25890.00
1909,6/11/2020,,,32363.00
1910,6/11/2020,,,57895.00
1911,6/11/2020,,,122627.00
1912,6/11/2020,,,42689.00
1913,6/12/2020,,,56074.00
1914,6/12/2020,,,102277.00
1915,6/12/2020,,,33167.00
1916,6/12/2020,,,3084.00
1917,6/12/2020,,,38997.00
1918,6/12/2020,,,97660.00
1919,6/12/2020,,,113348.00
1920,6/12/2020,,,93899.00
1921,6/12/2020,,,108140.00
1922,6/15/2020,,,15297.00
1923,6/15/2020,,,16574.00
1924,6/15/2020,,,9790.00
1925,6/15/2020,,,14516.00
1926,6/16/2020,,,108276.00
1927,6/16/2020,,,108188.00
1928,6/16/2020,,,44532.00
1929,6/16/2020,,,53773.00
1930,6/17/2020,,,19375.00
1931,6/17/2020,,,98412.00
1932,6/18/2020,,,128911.00
1933,6/18/2020,,,127181.00
1934,6/18/2020,,,140143.00
1935,6/18/2020,,,45688.00
1936,6/18/2020,,,111109.00
1937,6/19/2020,,,48964.00
1938,6/19/2020,,,114381.00
1939,6/19/2020,,,50891.00
1940,6/24/2020,4/24/2023,55724.00,98608.00
1941,6/24/2020,,,65704.00
1942,6/24/2020,,,124108.00
1943,6/24/2020,,,56536.00
1944,6/24/2020,,,142048.00
1945,6/24/2020,,,60707.00
1946,6/24/2020,,,63675.00
1947,6/24/2020,,,86120.00
1948,6/24/2020,,,50573.00
1949,6/24/2020,,,137576.00
1950,6/24/2020,,,124357.00
1951,6/24/2020,,,72889.00
1952,6/24/2020,,,94810.00
1953,6/24/2020,,,49850.00
1954,6/24/2020,,,114271.00
1955,6/24/2020,,,30652.00
1956,6/24/2020,,,115598.00
1957,6/24/2020,,,6021.00
1958,6/24/2020,,,62659.00
1959,6/24/2020,,,109542.00
1960,6/25/2020,,,78996.00
1961,6/25/2020,,,72352.00
1962,6/25/2020,,,134405.00
1963,6/25/2020,,,27422.00
1964,6/26/2020,,,59926.00
1965,6/26/2020,,,87041.00
1966,6/26/2020,,,95744.00
1967,6/26/2020,,,102622.00
1968,6/29/2020,,,69649.00
1969,6/29/2020,,,60366.00
1970,6/29/2020,,,127095.00
1971,6/29/2020,,,13311.00
1972,6/29/2020,,,7380.00
1973,6/29/2020,,,21308.00
1974,6/29/2020,,,97170.00
1975,6/29/2020,,,57693.00
1976,6/30/2020,,,75657.00
1977,6/30/2020,,,148118.00
1978,6/30/2020,,,24182.00
1979,6/30/2020,,,47347.00
1980,6/30/2020,,,44545.00
1981,7/1/2020,5/5/2024,74027.00,94724.00
1982,7/1/2020,,,25935.00
1983,7/1/2020,,,56651.00
1984,7/1/2020,,,10228.00
1985,7/1/2020,,,41091.00
1986,7/1/2020,,,64936.00
1987,7/2/2020,8/24/2022,117684.00,122781.00
1988,7/2/2020,,,35624.00
1989,7/2/2020,,,146265.00
1990,7/2/2020,,,74972.00
1991,7/2/2020,,,47267.00
1992,7/2/2020,,,123419.00
1993,7/2/2020,,,45179.00
1994,7/2/2020,,,126544.00
1995,7/6/2020,,,28562.00
1996,7/6/2020,,,146186.00
1997,7/7/2020,,,102258.00
1998,7/7/2020,,,61973.00
1999,7/7/2020,,,103959.00
2000,7/7/2020,,,47067.00
2001,7/7/2020,,,56621.00
2002,7/8/2020,,,78456.00
2003,7/8/2020,,,19500.00
2004,7/8/2020,,,75417.00
2005,7/8/2020,,,146917.00
2006,7/8/2020,,,111290.00
2007,7/8/2020,,,77288.00
2008,7/8/2020,,,3569.00
2009,7/9/2020,,,52876.00
2010,7/9/2020,,,131280.00
2011,7/10/2020,4/11/2024,11537.00,77835.00
2012,7/10/2020,,,99047.00
2013,7/10/2020,,,89734.00
2014,7/10/2020,,,6639.00
2015,7/10/2020,,,146114.00
2016,7/10/2020,,,95250.00
2017,7/10/2020,,,93619.00
2018,7/13/2020,,,69905.00
2019,7/13/2020,,,23778.00
2020,7/13/2020,,,62234.00
2021,7/13/2020,,,96596.00
2022,7/13/2020,,,40055.00
2023,7/14/2020,,,18027.00
2024,7/14/2020,,,86675.00
2025,7/15/2020,,,65683.00
2026,7/15/2020,,,81544.00
2027,7/15/2020,,,43405.00
2028,7/15/2020,,,77758.00
2029,7/15/2020,,,22764.00
2030,7/15/2020,,,75256.00
2031,7/16/2020,,,101001.00
2032,7/16/2020,,,40344.00
2033,7/16/2020,,,18494.00
2034,7/16/2020,,,125164.00
2035,7/16/2020,,,121859.00
2036,7/16/2020,,,135519.00
2037,7/16/2020,,,19228.00
2038,7/17/2020,,,148944.00
2039,7/17/2020,,,148452.00
2040,7/17/2020,,,18961.00
2041,7/17/2020,,,131510.00
2042,7/21/2020,,,54096.00
2043,7/21/2020,,,4324.00
2044,7/21/2020,,,60544.00
2045,7/21/2020,,,12555.00
2046,7/21/2020,,,12799.00
2047,7/21/2020,,,36669.00
2048,7/21/2020,,,123781.00
2049,7/21/2020,,,31563.00
2050,7/21/2020,,,117830.00
2051,7/21/2020,,,68613.00
2052,7/21/2020,,,76966.00
2053,7/22/2020,10/10/2023,26108.00,49877.00
2054,7/22/2020,,,49113.00
2055,7/22/2020,,,60348.00
2056,7/22/2020,,,132278.00
2057,7/22/2020,,,116053.00
2058,7/22/2020,,,5173.00
2059,7/22/2020,,,59343.00
2060,7/23/2020,3/22/2022,85366.00,118476.00
2061,7/23/2020,,,138366.00
2062,7/23/2020,,,23672.00
2063,7/24/2020,,,118991.00
2064,7/24/2020,,,90347.00
2065,7/24/2020,,,19972.00
2066,7/27/2020,,,35838.00
2067,7/27/2020,,,148604.00
2068,7/27/2020,,,80759.00
2069,7/27/2020,,,116980.00
2070,7/27/2020,,,21312.00
2071,7/27/2020,,,29832.00
2072,7/28/2020,,,76280.00
2073,7/28/2020,,,93257.00
2074,7/28/2020,,,4037.00
2075,7/28/2020,,,15595.00
2076,7/29/2020,,,124887.00
2077,7/29/2020,,,134983.00
2078,7/30/2020,,,20143.00
2079,7/30/2020,,,53593.00
2080,7/30/2020,,,134642.00
2081,7/30/2020,,,136197.00
2082,7/30/2020,,,15185.00
2083,7/30/2020,,,93274.00
2084,7/31/2020,,,45540.00
2085,7/31/2020,,,28384.00
2086,7/31/2020,,,83940.00
2087,7/31/2020,,,82363.00
2088,7/31/2020,,,42687.00
2089,8/3/2020,,,34134.00
2090,8/3/2020,,,115808.00
2091,8/3/2020,,,137224.00
2092,8/3/2020,,,97367.00
2093,8/4/2020,,,102031.00
2094,8/4/2020,,,105683.00
2095,8/4/2020,,,117376.00
2096,8/4/2020,,,148916.00
2097,8/4/2020,,,46674.00
2098,8/4/2020,,,4216.00
2099,8/5/2020,,,88338.00
2100,8/5/2020,,,22428.00
2101,8/5/2020,,,128508.00
2102,8/5/2020,,,142478.00
2103,8/5/2020,,,64445.00
2104,8/5/2020,,,128689.00
2105,8/6/2020,,,78716.00
2106,8/6/2020,,,6279.00
2107,8/6/2020,,,131301.00
2108,8/7/2020,,,31421.00
2109,8/7/2020,,,57986.00
2110,8/7/2020,,,100048.00
2111,8/7/2020,,,112601.00
2112,8/7/2020,,,127934.00
2113,8/7/2020,,,33794.00
2114,8/7/2020,,,44329.00
2115,8/7/2020,,,136041.00
2116,8/10/2020,,,94940.00
2117,8/10/2020,,,86746.00
2118,8/10/2020,,,99971.00
2119,8/11/2020,,,30457.00
2120,8/11/2020,,,18378.00
2121,8/11/2020,,,108277.00
2122,8/11/2020,,,110497.00
2123,8/12/2020,,,145035.00
2124,8/12/2020,,,104245.00
2125,8/12/2020,,,77692.00
2126,8/13/2020,,,148596.00
2127,8/13/2020,,,30703.00
2128,8/13/2020,,,19347.00
2129,8/14/2020,,,102844.00
2130,8/14/2020,,,114344.00
2131,8/14/2020,,,110909.00
2132,8/14/2020,,,71578.00
2133,8/17/2020,,,68891.00
2134,8/17/2020,,,44974.00
2135,8/17/2020,,,22112.00
2136,8/17/2020,,,115231.00
2137,8/18/2020,,,109866.00
2138,8/18/2020,,,123260.00
2139,8/18/2020,,,62103.00
2140,8/19/2020,,,85389.00
2141,8/20/2020,,,19970.00
2142,8/20/2020,,,126681.00
2143,8/20/2020,,,110908.00
2144,8/20/2020,,,86390.00
2145,8/21/2020,6/19/2021,80921.00,116460.00
2146,8/21/2020,,,145085.00
2147,8/21/2020,,,77330.00
2148,8/21/2020,,,44451.00
2149,8/24/2020,,,77713.00
2150,8/26/2020,,,50512.00
2151,8/26/2020,,,52292.00
2152,8/26/2020,,,7228.00
2153,8/26/2020,,,125925.00
2154,8/27/2020,,,57363.00
2155,8/27/2020,,,38867.00
2156,8/27/2020,,,35189.00
2157,8/27/2020,,,59223.00
2158,8/27/2020,,,111903.00
2159,8/27/2020,,,129363.00
2160,9/1/2020,,,21409.00
2161,9/1/2020,,,131318.00
2162,9/1/2020,,,110579.00
2163,9/1/2020,,,142969.00
2164,9/2/2020,,,96794.00
2165,9/2/2020,,,122410.00
2166,9/2/2020,,,125726.00
2167,9/2/2020,,,18320.00
2168,9/2/2020,,,90672.00
2169,9/3/2020,,,66315.00
2170,9/3/2020,,,83743.00
2171,9/3/2020,,,41037.00
2172,9/3/2020,,,96692.00
2173,9/3/2020,,,127394.00
2174,9/4/2020,,,54294.00
2175,9/4/2020,,,36349.00
2176,9/8/2020,,,63256.00
2177,9/8/2020,,,105415.00
2178,9/8/2020,,,26478.00
2179,9/8/2020,,,119710.00
2180,9/8/2020,,,69084.00
2181,9/9/2020,,,125493.00
2182,9/9/2020,,,15193.00
2183,9/9/2020,,,133528.00
2184,9/9/2020,,,36554.00
2185,9/9/2020,,,45050.00
2186,9/11/2020,,,44640.00
2187,9/14/2020,,,22298.00
2188,9/14/2020,,,145541.00
2189,9/14/2020,,,85013.00
2190,9/14/2020,,,94283.00
2191,9/15/2020,12/1/2021,17121.00,120670.00
2192,9/16/2020,,,109891.00
2193,9/21/2020,6/8/2024,30046.00,35165.00
2194,9/21/2020,,,133123.00
2195,9/21/2020,,,126151.00
2196,9/21/2020,,,42302.00
2197,9/21/2020,,,83542.00
2198,9/21/2020,,,129659.00
2199,9/22/2020,,,143062.00
2200,9/22/2020,,,53393.00
2201,9/24/2020,1/7/2021,22449.00,135478.00
2202,9/24/2020,,,44149.00
2203,9/24/2020,,,110525.00
2204,9/24/2020,,,97066.00
2205,9/24/2020,,,115802.00
2206,9/24/2020,,,57950.00
2207,9/24/2020,,,147068.00
2208,9/29/2020,,,120466.00
2209,9/29/2020,,,99721.00
2210,9/29/2020,,,83797.00
2211,9/29/2020,,,26425.00
2212,9/29/2020,,,87571.00
2213,9/29/2020,,,75501.00
2214,9/29/2020,,,102475.00
2215,9/29/2020,,,144026.00
2216,9/29/2020,,,17491.00
2217,9/29/2020,,,45692.00
2218,9/29/2020,,,142657.00
2219,10/1/2020,,,67353.00
2220,10/1/2020,,,122634.00
2221,10/1/2020,,,130429.00
2222,10/1/2020,,,7113.00
2223,10/2/2020,,,11968.00
2224,10/2/2020,,,94284.00
2225,10/2/2020,,,145306.00
2226,10/2/2020,,,89657.00
2227,10/5/2020,9/9/2022,66596.00,68025.00
2228,10/5/2020,5/14/2022,78254.00,118038.00
2229,10/5/2020,,,122811.00
2230,10/5/2020,,,65248.00
2231,10/5/2020,,,13571.00
2232,10/5/2020,,,73329.00
2233,10/5/2020,,,20510.00
2234,10/5/2020,,,94183.00
2235,10/6/2020,,,50813.00
2236,10/6/2020,,,118047.00
2237,10/6/2020,,,130766.00
2238,10/6/2020,,,36884.00
2239,10/6/2020,,,72018.00
2240,10/6/2020,,,22116.00
2241,10/8/2020,10/31/2023,,71372.00
2242,10/8/2020,,,3099.00
2243,10/8/2020,,,127247.00
2244,10/9/2020,,,4663.00
2245,10/9/2020,,,144812.00
2246,10/9/2020,,,100795.00
2247,10/9/2020,,,47704.00
2248,10/13/2020,,,79678.00
2249,10/13/2020,,,22044.00
2250,10/14/2020,,,87897.00
2251,10/14/2020,,,109459.00
2252,10/14/2020,,,26918.00
2253,10/14/2020,,,73098.00
2254,10/15/2020,,,85239.00
2255,10/15/2020,,,100287.00
2256,10/16/2020,,,34398.00
2257,10/16/2020,,,99043.00
2258,10/19/2020,,,95992.00
2259,10/19/2020,,,131146.00
2260,10/19/2020,,,131718.00
2261,10/19/2020,,,74406.00
2262,10/19/2020,,,141505.00
2263,10/20/2020,,,123282.00
2264,10/20/2020,,,57052.00
2265,10/20/2020,,,117359.00
2266,10/21/2020,1/21/2023,34675.00,116014.00
2267,10/21/2020,,,148006.00
2268,10/21/2020,,,72190.00
2269,10/21/2020,,,122372.00
2270,10/23/2020,12/19/2020,35016.00,109200.00
2271,10/23/2020,,,147305.00
2272,10/23/2020,,,99660.00
2273,10/23/2020,,,68239.00
2274,10/23/2020,,,27166.00
2275,10/23/2020,,,24724.00
2276,10/26/2020,,,114177.00
2277,10/26/2020,,,103275.00
2278,10/26/2020,,,23111.00
2279,10/26/2020,,,133422.00
2280,10/26/2020,,,14277.00
2281,10/27/2020,2/3/2021,34782.00,81109.00
2282,10/27/2020,,,88013.00
2283,10/27/2020,,,123192.00
2284,10/27/2020,,,142154.00
2285,10/27/2020,,,106164.00
2286,10/28/2020,,,111175.00
2287,10/28/2020,,,109061.00
2288,10/28/2020,,,44488.00
2289,10/29/2020,,,99678.00
2290,10/29/2020,,,51037.00
2291,10/29/2020,,,42582.00
2292,10/30/2020,2/17/2024,33166.00,88203.00
2293,10/30/2020,,,14352.00
2294,10/30/2020,,,95934.00
2295,10/30/2020,,,102643.00
2296,11/2/2020,,,68633.00
2297,11/2/2020,,,57008.00
2298,11/2/2020,,,149019.00
2299,11/2/2020,,,70165.00
2300,11/3/2020,7/1/2024,51392.00,87432.00
2301,11/3/2020,,,65689.00
2302,11/3/2020,,,122920.00
2303,11/3/2020,,,79675.00
2304,11/3/2020,,,97994.00
2305,11/4/2020,,,102387.00
2306,11/4/2020,,,81966.00
2307,11/5/2020,,,108450.00
2308,11/5/2020,,,102458.00
2309,11/5/2020,,,59928.00
2310,11/6/2020,,,65190.00
2311,11/9/2020,,,55961.00
2312,11/9/2020,,,110701.00
2313,11/9/2020,,,54095.00
2314,11/9/2020,,,139599.00
2315,11/9/2020,,,80719.00
2316,11/9/2020,,,14511.00
2317,11/9/2020,,,48243.00
2318,11/10/2020,,,28990.00
2319,11/10/2020,,,91985.00
2320,11/10/2020,,,85593.00
2321,11/10/2020,,,80165.00
2322,11/10/2020,,,42364.00
2323,11/10/2020,,,79333.00
2324,11/12/2020,7/28/2024,11653.00,56117.00
2325,11/12/2020,,,11900.00
2326,11/12/2020,,,127790.00
2327,11/12/2020,,,142712.00
2328,11/12/2020,,,108268.00
2329,11/16/2020,,,100460.00
2330,11/16/2020,,,95442.00
2331,11/16/2020,,,96787.00
2332,11/16/2020,,,98541.00
2333,11/17/2020,,,143497.00
2334,11/17/2020,,,34923.00
2335,11/17/2020,,,74883.00
2336,11/17/2020,,,115564.00
2337,11/17/2020,,,77565.00
2338,11/18/2020,5/13/2022,52273.00,67638.00
2339,11/18/2020,3/21/2021,50717.00,128361.00
2340,11/18/2020,,,98423.00
2341,11/18/2020,,,27241.00
2342,11/18/2020,,,48777.00
2343,11/19/2020,,,22589.00
2344,11/19/2020,,,134307.00
2345,11/19/2020,,,68372.00
2346,11/19/2020,,,101013.00
2347,11/19/2020,,,130486.00
2348,11/20/2020,,,44974.00
2349,11/23/2020,,,141116.00
2350,11/23/2020,,,58544.00
2351,11/23/2020,,,10548.00
2352,11/23/2020,,,24975.00
2353,11/23/2020,,,132037.00
2354,11/24/2020,,,133414.00
2355,11/24/2020,,,73465.00
2356,11/25/2020,,,54625.00
2357,11/27/2020,,,79714.00
2358,11/27/2020,,,54583.00
2359,12/1/2020,,,44844.00
2360,12/3/2020,,,72906.00
2361,12/4/2020,8/29/2022,74076.00,107024.00
2362,12/4/2020,,,16392.00
2363,12/4/2020,,,93561.00
2364,12/4/2020,,,88701.00
2365,12/4/2020,,,31597.00
2366,12/4/2020,,,14719.00
2367,12/7/2020,,,87150.00
2368,12/7/2020,,,22949.00
2369,12/7/2020,,,14823.00
2370,12/8/2020,6/5/2022,67195.00,124645.00
2371,12/8/2020,,,99994.00
2372,12/8/2020,,,29667.00
2373,12/8/2020,,,59911.00
2374,12/9/2020,,,39472.00
2375,12/9/2020,,,10213.00
2376,12/9/2020,,,22010.00
2377,12/9/2020,,,105019.00
2378,12/9/2020,,,74966.00
2379,12/9/2020,,,4162.00
2380,12/9/2020,,,47710.00
2381,12/10/2020,2/11/2021,15041.00,19943.00
2382,12/10/2020,6/9/2023,84915.00,125827.00
2383,12/10/2020,,,49380.00
2384,12/10/2020,,,49597.00
2385,12/10/2020,,,99599.00
2386,12/10/2020,,,88922.00
2387,12/10/2020,,,36980.00
2388,12/11/2020,,,99025.00
2389,12/11/2020,,,11735.00
2390,12/14/2020,,,35355.00
2391,12/14/2020,,,71586.00
2392,12/14/2020,,,103267.00
2393,12/15/2020,,,89641.00
2394,12/15/2020,,,9944.00
2395,12/15/2020,,,144817.00
2396,12/16/2020,,,124086.00
2397,12/16/2020,,,72631.00
2398,12/16/2020,,,57724.00
2399,12/17/2020,,,136978.00
2400,12/17/2020,,,68408.00
2401,12/17/2020,,,80696.00
2402,12/18/2020,,,9305.00
2403,12/18/2020,,,75740.00
2404,12/18/2020,,,119716.00
2405,12/21/2020,,,148735.00
2406,12/22/2020,,,89205.00
2407,12/22/2020,,,42734.00
2408,12/23/2020,,,86976.00
2409,12/23/2020,,,145168.00
2410,12/23/2020,,,85410.00
2411,12/30/2020,,,109066.00
2412,12/30/2020,,,47721.00
2413,12/30/2020,,,75187.00
2414,12/30/2020,,,74827.00
2415,12/30/2020,,,62478.00
2416,12/31/2020,,,124136.00
2417,12/31/2020,,,130092.00
2418,12/31/2020,,,125561.00
2419,12/31/2020,,,38651.00
2420,1/4/2021,9/13/2023,67106.00,81756.00
2421,1/4/2021,,,28037.00
2422,1/5/2021,,,132247.00
2423,1/5/2021,,,12388.00
2424,1/7/2021,,,90495.00
2425,1/12/2021,,,88508.00
2426,1/12/2021,,,43423.00
2427,1/12/2021,,,30458.00
2428,1/13/2021,10/16/2023,11904.00,106325.00
2429,1/13/2021,,,28576.00
2430,1/13/2021,,,42971.00
2431,1/13/2021,,,65221.00
2432,1/13/2021,,,72426.00
2433,1/13/2021,,,33850.00
2434,1/14/2021,,,116151.00
2435,1/14/2021,,,144650.00
2436,1/14/2021,,,132526.00
2437,1/14/2021,,,105932.00
2438,1/15/2021,,,66035.00
2439,1/15/2021,,,16849.00
2440,1/15/2021,,,5011.00
2441,1/15/2021,,,89415.00
2442,1/19/2021,,,12343.00
2443,1/19/2021,,,48759.00
2444,1/19/2021,,,98954.00
2445,1/19/2021,,,94489.00
2446,1/20/2021,,,92212.00
2447,1/22/2021,,,94375.00
2448,1/25/2021,,,100863.00
2449,1/25/2021,,,82476.00
2450,1/25/2021,,,15623.00
